id,countyId,cityId,is_bankOwned,is_forAuction,event,time,price,pricePerSquareFoot,city,yearBuilt,streetAddress,zipcode,longitude,latitude,livingArea,livingAreaValue,lotAreaUnits,bathrooms,bedrooms,buildingArea,parking,garageSpaces,hasGarage,levels,pool,spa,isNewConstruction,hasPetsAllowed,homeType,county
30034-14431901,2579,44879,0,0,Listed for sale,7/8/2021,210000,150,Decatur,1961,4210 Flat Shoals Pkwy,30034,-84.25292206,33.6876564,1399,1399,Acres,2,3,1399,1,2,1,Two,0,0,0,0,SINGLE_FAMILY,Dekalb County
30034-2069677131,2580,44879,0,0,Listed for sale,7/8/2021,280000,178,Decatur,1999,2863 Verna Ct #27,30034,-84.29376984,33.70321274,1572,1572,Acres,2,3,1572,0,0,1,One and One Half,0,0,0,0,SINGLE_FAMILY,Dekalb County
30317-14457466,2581,37211,0,0,Listed for sale,7/7/2021,700000,337,Atlanta,1937,2535 Glenwood Ave SE,30317,-84.30469513,33.73957825,2076,2076,Acres,3,3,2076,1,0,0,One,0,0,0,0,SINGLE_FAMILY,Dekalb County
30032-14450284,2582,44879,0,0,Listed for sale,7/7/2021,345000,192,Decatur,1962,3559 Troutdale Ct,30032,-84.24437714,33.72446442,1801,1801,Acres,2,4,1801,1,0,0,Multi/Split,0,0,0,0,SINGLE_FAMILY,Dekalb County
30032-14454658,2583,44879,0,0,Listed for sale,7/7/2021,340000,301,Decatur,1946,2006 McAfee Pl,30032,-84.30173492,33.73239136,1128,1128,Acres,2,3,1128,0,0,0,One,0,0,0,0,SINGLE_FAMILY,Dekalb County
30032-14444036,2584,44879,0,0,Listed for sale,7/7/2021,350000,217,Decatur,1959,2982 Toney Dr,30032,-84.26808929,33.7225914,1614,1614,Acres,2,3,1614,1,1,1,One,0,0,0,0,SINGLE_FAMILY,Dekalb County
30034-70837331,2585,44879,0,0,Listed for sale,7/6/2021,80000,0,Decatur,2005,19103 Waldrop Cv,30034,-84.26390839,33.68419647,0,0,sqft,2,3,0,0,0,0,One,0,0,0,0,CONDO,Dekalb County
30034-70834794,2586,44879,0,0,Listed for sale,7/6/2021,140000,0,Decatur,2004,2941 Vining Ridge Ter,30034,-84.25939178,33.69467926,0,0,sqft,3,2,0,0,0,0,Two,0,0,0,0,TOWNHOUSE,Dekalb County
30032-14449586,2587,44879,0,0,Listed for sale,7/5/2021,400000,0,Decatur,1950,2043 Columbia Dr,30032,-84.25265503,33.73026657,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,MULTI_FAMILY,Dekalb County
30034-2081578746,2588,44879,0,0,Listed for sale,5/25/2021,248000,207,Decatur,1906,3045 Flat Shoals Rd,30034,-84.29076385,33.70525742,1200,1200,Acres,1,3,1200,0,0,0,One,0,0,0,0,SINGLE_FAMILY,Dekalb County
30034-14440024,2589,44879,0,0,Listed for sale,5/25/2021,58000,0,Decatur,0,3048 Flat Shoals Rd,30034,-84.29071045,33.70598602,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,MULTI_FAMILY,Dekalb County
30605-69325229,3558,23534,0,0,Listed for sale,7/12/2021,250000,0,Athens,2005,160 Pine Bark Ln,30605,-83.35420227,33.9151001,0,0,sqft,3,4,0,1,0,1,Split Foyer-Split Level,0,0,0,0,SINGLE_FAMILY,Clarke County
30605-54382069,3559,23534,0,0,Listed for sale,7/12/2021,250000,160,Athens,1989,111 Greenbrier Way,30605,-83.30873871,33.92205811,1559,1559,Acres,2,3,1559,1,0,1,One,0,0,0,0,SINGLE_FAMILY,Clarke County
30605-54380078,3560,23534,0,0,Listed for sale,7/12/2021,319900,105,Athens,1969,190 Ravenwood Ct,30605,-83.32849884,33.93006134,3034,3034,Acres,2,3,3034,0,0,1,One,0,0,0,0,SINGLE_FAMILY,Clarke County
30605-54381987,3561,23534,0,0,Listed for sale,7/10/2021,319900,0,Athens,1980,285 Lost Tree Trl,30605,-83.32050323,33.91726685,0,0,Acres,2,3,0,1,0,1,Two,0,0,0,0,SINGLE_FAMILY,Clarke County
30605-54382801,3562,23534,0,0,Listing removed,7/10/2021,275000,148,Athens,2003,108 Flatrock Ct,30605,-83.33948517,33.91144943,1864,1864,sqft,2,3,1864,1,2,1,One,0,0,0,0,SINGLE_FAMILY,Clarke County
30605-54382769,3563,23534,0,0,Listed for sale,7/8/2021,369000,118,Athens,1996,224 Ashbrook Dr,30605,-83.33468628,33.91527176,3127,3127,Acres,4,3,3127,1,0,1,One and One Half,0,1,0,0,SINGLE_FAMILY,Clarke County
30605-69315649,3564,23534,0,0,Listed for sale,7/8/2021,299900,145,Athens,2005,495 Crestwood Dr,30605,-83.33328247,33.90991211,2075,2075,Acres,2,3,2075,1,0,1,One,0,0,0,0,SINGLE_FAMILY,Clarke County
30605-2069676015,3565,23534,0,0,Listed for sale,7/8/2021,309990,0,Athens,2006,425 Rivergrove Pkwy,30605,-83.34971619,33.89910507,0,0,sqft,3,3,0,1,0,1,Two,0,0,0,0,SINGLE_FAMILY,Clarke County
30605-2069708239,3566,23534,0,0,Listed for sale,7/7/2021,215000,121,Athens,2004,128 Milford Dr #6,30605,-83.33906555,33.90379715,1784,1784,sqft,3,3,1784,1,0,1,Two,0,0,0,0,SINGLE_FAMILY,Clarke County
30605-2069710143,3567,23534,0,0,Listed for sale,7/7/2021,139900,128,Athens,1980,114 Barrington Dr APT 2,30605,-83.33320618,33.92838669,1092,1092,sqft,2,0,1092,1,0,0,One,0,0,0,0,CONDO,Clarke County
30605-54381717,3568,23534,0,0,Price change,7/5/2021,379900,94,Athens,1971,275 Sandstone Dr,30605,-83.31546783,33.92577744,4062,4062,Acres,4,4,4062,1,0,1,One and One Half,0,0,0,0,SINGLE_FAMILY,Clarke County
30605-54379941,3569,23534,0,0,Listed for sale,7/12/2021,299900,90,Athens,1962,165 Torrey Pine Pl,30605,-83.33169556,33.93077087,3350,3350,Acres,3,4,3350,1,0,0,Multi/Split-Split Level,0,0,0,0,SINGLE_FAMILY,Clarke County
30605-54380522,3570,23534,0,0,Listed for sale,7/2/2021,199900,139,Athens,1976,135 Oak Dr,30605,-83.31483459,33.93334198,1440,1440,Acres,2,4,1440,1,0,0,Two,0,0,0,0,SINGLE_FAMILY,Clarke County
30605-54381972,3571,23534,0,0,Price change,7/11/2021,229000,130,Athens,1979,110 Honeytree Dr,30605,-83.31421661,33.91288376,1764,1764,Acres,2,3,1764,1,0,1,Two,0,0,0,0,SINGLE_FAMILY,Clarke County
30605-69325411,3572,23534,0,0,Listed for sale,7/1/2021,350000,149,Athens,2005,401 Falling Shoals Trl,30605,-83.3107605,33.89044571,2343,2343,Acres,3,4,2343,1,0,1,Two,0,1,0,0,SINGLE_FAMILY,Clarke County
30605-69325364,3573,23534,0,0,Price change,6/8/2021,204900,176,Athens,2004,100 Ansonborough Ln SUITE 704,30605,-83.33852386,33.92805481,1162,1162,sqft,2,2,1162,0,0,0,Three Or More,0,0,0,0,CONDO,Clarke County
30605-54383241,3574,23534,0,0,Price change,7/9/2021,269900,180,Athens,1987,276 Oak Meadows Dr,30605,-83.31970215,33.900177,1500,1500,Acres,2,3,1500,1,0,0,One,0,0,0,0,SINGLE_FAMILY,Clarke County
30605-54380023,3575,23534,0,0,Listed for sale,6/24/2021,289900,108,Athens,1986,156 Civitan Club Dr,30605,-83.32649231,33.9338913,2672,2672,sqft,3,4,2672,1,0,1,One,0,0,0,0,SINGLE_FAMILY,Clarke County
30605-54384851,3576,23534,0,0,Price change,6/21/2021,425000,107,Athens,2001,445 Millstone Cir,30605,-83.29360962,33.89570236,3956,3956,Acres,5,5,3956,1,0,1,Two,0,1,0,0,SINGLE_FAMILY,Clarke County
30683-2070099437,3577,7982,0,0,Listed for sale,6/17/2021,50000,0,Winterville,0,185 Loys Farm Rd,30683,-83.30071259,33.93135834,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Clarke County
30605-54383219,3578,23534,0,0,Listed for sale,5/21/2021,235000,146,Athens,1988,335 Oak Meadows Dr,30605,-83.31689453,33.89922714,1606,1606,Acres,2,3,1606,1,0,1,One,0,0,0,0,SINGLE_FAMILY,Clarke County
30677-76583120,3579,55057,0,0,Listed for sale,6/12/2021,599000,106,Watkinsville,1987,1391 Twin Oaks Trl,30677,-83.33492279,33.86909485,5660,5660,Acres,6,6,5660,1,0,1,Two,0,0,0,0,SINGLE_FAMILY,Oconee County
30605-97453283,3580,23534,0,0,Price change,7/2/2021,284990,162,Athens,2021,98 Highland Park Dr,30605,-83.32542419,33.91772842,1756,1756,Acres,3,4,1756,1,0,1,Two,0,0,1,0,SINGLE_FAMILY,Clarke County
30677-76586682,3581,55057,0,0,Price change,4/5/2021,1198500,168,Watkinsville,2003,1401 Twin Oaks Trl,30677,-83.33641052,33.86962509,7130,7130,Acres,6,4,7130,1,0,1,One and One Half,0,1,0,0,SINGLE_FAMILY,Oconee County
30605-114189930,3582,23534,0,0,Listed for sale,1/20/2021,320000,0,Athens,0,240 Red Fox Run,30605,-83.34796143,33.88624191,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Clarke County
31778-105173735,3608,53830,0,0,Listed for sale,5/19/2021,295000,0,Pavo,0,1541 Kennedy Hill Rd,31778,-83.62030792,30.94023132,0,0,Acres,2,3,0,0,0,1,0,0,0,0,0,SINGLE_FAMILY,Brooks County
31778-2070770160,3609,53830,0,0,Price change,6/6/2021,29900,0,Pavo,0,055ACR E McDonald St,31778,-83.74133301,30.95670319,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Thomas County
30522-2088416743,5303,17417,0,0,Listed for sale,7/12/2021,359900,0,Cherry Log,1999,65 Valley View Rd,30522,-84.4261322,34.85567856,0,0,Acres,2,2,0,0,0,0,0,0,0,0,0,SINGLE_FAMILY,Fannin County
30522-105259559,5304,17417,0,0,Listed for sale,7/9/2021,1299900,0,Cherry Log,1985,167 Whispering Pine Ln,30522,-84.40570068,34.78519058,0,0,Acres,6,4,0,0,0,1,Two,0,0,0,0,SINGLE_FAMILY,Gilmer County
30522-228811499,5305,23748,0,0,Price change,7/6/2021,599999,385,Cherry Log,1995,165 All Good Rd,30522,-84.41817474,34.85447693,1560,1560,Acres,2,4,1560,0,0,0,0,0,1,0,0,SINGLE_FAMILY,Fannin County
30522-2069595701,5306,23748,0,0,Listed for sale,7/12/2021,799900,0,Cherry Log,2021,2780 Stanley Creek Rd,30522,-84.29852295,34.78578568,0,0,Acres,4,4,0,0,0,0,0,0,0,1,0,SINGLE_FAMILY,Fannin County
30522-2090487737,5307,17417,0,0,Listed for sale,6/28/2021,114900,0,Cherry Log,0,38 River Rd,30522,-84.41030121,34.78573608,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Gilmer County
30522-2078496913,5308,17417,0,0,Listing removed,7/10/2021,16500,0,Cherry Log,0,0 Hidden Lake Ln LOT 38,30522,-84.38118744,34.78662872,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Gilmer County
30522-2070476379,5309,23748,0,0,Listed for sale,6/1/2021,599000,440,Cherry Log,2010,279 Martin Xing #J,30522,-84.41885376,34.85851669,1362,1362,Acres,2,2,1362,0,0,0,0,0,1,0,0,SINGLE_FAMILY,Fannin County
30522-241889331,5310,17417,0,0,Price change,7/9/2021,799900,290,Cherry Log,2013,2809 Black Ankle Creek Rd,30522,-84.2590332,34.74237823,2758,2758,Acres,3,1,2758,0,0,1,0,0,0,0,0,SINGLE_FAMILY,Fannin County
30522-2076026137,5311,17417,0,0,Price change,6/5/2021,29000,0,Cherry Log,0,0 Cherry Log Trl,30522,-84.39260101,34.78087616,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Gilmer County
30522-2093480664,5312,23748,0,0,Listed for sale,7/10/2021,575000,575,Cherry Log,1997,942 Granny Branch Drive,30522,-84.38457489,34.81419373,1000,1000,Acres,2,2,1000,1,0,0,Two,1,0,0,0,SINGLE_FAMILY,Gilmer County
30522-2124033936,5313,17417,0,0,Listed for sale,4/9/2021,750000,0,Cherry Log,0,Goose Island Rd,30522,-84.40891266,34.78778839,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Gilmer County
30522-110791536,5314,23748,0,0,Price change,4/3/2021,779900,195,Cherry Log,2007,1630 Black Ankle Creek Rd,30522,-84.24976349,34.74103928,4000,4000,Acres,3,4,4000,1,2,1,One and One Half,0,0,0,0,SINGLE_FAMILY,Fannin County
30522-2072238538,5315,17417,0,0,Listed for sale,3/25/2021,1000000,0,Cherry Log,2011,3012 Rock Creek Rd,30522,-84.30575562,34.78792953,0,0,Acres,1,2,0,0,0,1,0,0,0,1,0,SINGLE_FAMILY,Gilmer County
30522-105259691,5316,17417,0,0,Price change,6/17/2021,169800,212,Cherry Log,1963,143 Cherry Log Ave,30522,-84.39053345,34.78277588,800,800,Acres,1,2,800,0,0,0,0,0,0,0,0,SINGLE_FAMILY,Gilmer County
30522-2073059122,5317,23748,0,0,Listed for sale,3/3/2021,64900,0,Cherry Log,0,LOT 260 Little Bushy Head Rd,30522,-84.38070679,34.82716751,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Gilmer County
30522-241890232,5318,23748,0,0,Listed for sale,2/3/2021,1450000,453,Cherry Log,2015,230 Wolf Branch Trl,30522,-84.29831696,34.78812408,3200,3200,Acres,4,5,3200,1,3,1,Two,0,0,0,0,SINGLE_FAMILY,Fannin County
30522-228843331,5319,23748,0,0,Listed for sale,6/20/2021,1850000,408,Cherry Log,2001,62 Old Covered Bridge Ln,30522,-84.27619171,34.74531937,4535,4535,Acres,3,4,4535,0,0,1,0,0,0,0,0,SINGLE_FAMILY,Gilmer County
30522-2078508368,5320,17417,0,0,Price change,6/23/2021,16500,0,Cherry Log,0,38 Hidden Lake Cir,30522,-84.37902069,34.78320313,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Gilmer County
30522-96828787,5321,17417,0,0,Pending sale,1/8/2021,899000,288,Cherry Log,2000,328 Black Ankle Creek Rd,30522,-84.23206329,34.74686813,3120,3120,Acres,4,3,3120,0,0,1,0,0,1,0,0,SINGLE_FAMILY,Fannin County
30340-90168340,6548,0,0,0,Listed for sale,7/13/2021,395000,175,Doraville,2008,7054 Elmwood Ridge Ct,30340,-84.25498962,33.91725159,2260,2260,sqft,4,3,2260,1,2,1,Three Or More,0,0,0,0,TOWNHOUSE,Gwinnett County
30340-14571112,6549,0,0,0,Listed for sale,7/12/2021,535000,221,Atlanta,1960,3356 Thornewood Dr,30340,-84.24781799,33.8887825,2419,2419,Acres,3,5,2419,1,0,0,One,0,0,0,0,SINGLE_FAMILY,Dekalb County
30340-14578914,6550,17797,0,0,Listed for sale,7/8/2021,439900,116,Atlanta,1963,3212 Moss Oak Dr,30340,-84.25608826,33.91205597,3791,3791,Acres,4,8,3791,0,0,0,One and One Half,0,0,0,0,SINGLE_FAMILY,Dekalb County
30340-14571764,6551,17797,0,0,Listed for sale,7/9/2021,440000,202,Doraville,1957,2690 Addison Dr,30340,-84.27865601,33.88922119,2174,2174,Acres,3,4,2174,0,0,0,Multi/Split,0,0,0,0,SINGLE_FAMILY,Dekalb County
30340-14571070,6552,0,0,0,Listed for sale,7/9/2021,349000,0,Doraville,1973,3480 Thornewood Dr,30340,-84.24953461,33.89228058,0,0,Acres,4,4,0,1,0,1,Two,0,0,0,0,SINGLE_FAMILY,Dekalb County
30340-79993122,6553,0,0,0,Listed for sale,7/7/2021,300000,210,Doraville,2006,2924 Ashlyn Pointe Dr,30340,-84.26849365,33.90313721,1429,1429,sqft,3,3,1429,0,0,1,Two,0,0,0,0,CONDO,Dekalb County
30340-14783586,6554,0,0,0,Listed for sale,7/7/2021,249000,221,Doraville,1984,4685 Ash St,30340,-84.23195648,33.92315674,1125,1125,sqft,2,3,1125,0,0,0,One,0,0,0,0,SINGLE_FAMILY,Gwinnett County
30340-79988250,6555,17797,0,0,Listed for sale,7/3/2021,449900,173,Doraville,2007,3324 Chestnut Woods Cir,30340,-84.27301025,33.88716888,2605,2605,sqft,4,4,2605,1,2,1,Three Or More,0,0,0,0,TOWNHOUSE,Dekalb County
30340-14570292,6556,0,0,0,Listed for sale,7/2/2021,215000,153,Atlanta,1984,3413 Bayshore Dr,30340,-84.22554779,33.89036942,1408,1408,sqft,3,2,0,1,0,0,Two,0,0,0,0,SINGLE_FAMILY,Dekalb County
30340-14575135,6557,0,0,0,Listed for sale,6/30/2021,446900,213,Atlanta,1959,3797 Carole Dr,30340,-84.26347351,33.90319061,2100,2100,Acres,3,3,2100,1,0,0,One,0,0,0,0,SINGLE_FAMILY,Dekalb County
30340-14571453,6558,0,0,0,Price change,7/8/2021,445000,171,Atlanta,1996,3379 Arbor Ridge Ct,30340,-84.25291443,33.88924026,2599,2599,sqft,3,4,2599,1,2,1,Two,0,1,0,0,SINGLE_FAMILY,Dekalb County
30340-14569066,6559,0,0,0,Listed for sale,6/28/2021,415000,196,Atlanta,1985,3194 Henderson Walk,30340,-84.23899841,33.88276672,2117,2117,sqft,3,3,2117,1,2,1,Three Or More,0,0,0,0,SINGLE_FAMILY,Dekalb County
30340-2069930694,6560,41298,0,0,Listed for sale,6/28/2021,165000,143,Atlanta,1984,3364 Spring Harbour Dr #3364,30340,-84.22623444,33.8890152,1152,1152,sqft,2,2,1152,1,0,0,Two,0,0,0,0,TOWNHOUSE,Dekalb County
30340-2069966514,6561,0,0,0,Listed for sale,6/25/2021,84700,0,Atlanta,0,5907 Hillside Dr NW,30340,-84.23462677,33.92604446,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Gwinnett County
30340-305280143,6562,0,0,0,Price change,7/8/2021,325000,187,Atlanta,2018,2456 Norwood Park Xing,30340,-84.25489807,33.91612244,1736,1736,sqft,3,2,1736,1,1,1,Two,0,0,0,0,TOWNHOUSE,Gwinnett County
30340-14574913,6563,17797,0,0,Listed for sale,6/24/2021,296000,211,Atlanta,1962,4010 English Oak Dr,30340,-84.2513504,33.91013336,1400,1400,sqft,2,3,1400,0,0,0,One,0,0,0,0,SINGLE_FAMILY,Dekalb County
30340-14564390,6564,0,0,0,Listed for sale,6/24/2021,695000,165,Atlanta,1968,2796 Whitby Dr,30340,-84.23418427,33.8696785,4200,4200,Acres,4,7,4200,1,2,1,Three Or More,0,0,0,0,SINGLE_FAMILY,Dekalb County
30340-14569166,6565,0,0,0,Listed for sale,6/19/2021,470000,220,Atlanta,1992,3624 Henley Park Ct,30340,-84.24015045,33.88520813,2136,2136,sqft,3,3,2136,1,2,1,Two,0,0,0,0,SINGLE_FAMILY,Dekalb County
30340-14578903,6566,17797,0,0,Price change,7/13/2021,319000,213,Atlanta,1969,4188 English Oak Dr,30340,-84.25676727,33.9141655,1498,1498,Acres,2,4,1498,1,2,1,Multi/Split,0,0,0,0,SINGLE_FAMILY,Dekalb County
30340-14569381,6567,0,0,0,Listed for sale,7/9/2021,375000,198,Atlanta,1982,3109 Henderson Walk,30340,-84.23845673,33.88425827,1898,1898,sqft,3,3,1898,1,2,1,Two,0,0,0,0,SINGLE_FAMILY,Dekalb County
30340-14573974,6568,17797,0,0,Listed for sale,6/8/2021,450000,369,Atlanta,1955,2650 Buena Vista Ave,30340,-84.27934265,33.89775848,1219,1219,sqft,6,7,1219,1,0,0,One,0,0,0,0,SINGLE_FAMILY,Dekalb County
30340-37774237,6569,0,0,0,Price change,7/8/2021,450000,185,Atlanta,1998,3979 Kendall Cv,30340,-84.23032379,33.87950134,2439,2439,sqft,3,4,2439,1,2,1,Two,0,0,0,0,SINGLE_FAMILY,Dekalb County
30340-37774258,6570,0,0,0,Price change,7/2/2021,445000,237,Atlanta,1998,3992 Evans Rd,30340,-84.23036194,33.88024139,1881,1881,sqft,3,3,1881,1,2,1,Two,0,0,0,0,SINGLE_FAMILY,Dekalb County
30340-14564136,6571,0,0,0,Listed for sale,5/26/2021,495000,174,Doraville,1978,2918 Northbrook Dr,30340,-84.23719025,33.87315369,2847,2847,Acres,4,4,2847,1,2,1,Two,0,1,0,0,SINGLE_FAMILY,Dekalb County
30340-14574964,6572,17797,0,0,Price change,7/8/2021,348000,242,Doraville,1965,3958 English Oak Dr,30340,-84.25118256,33.90844345,1438,1438,Acres,3,3,1438,1,1,1,Multi/Split,0,0,0,0,SINGLE_FAMILY,Dekalb County
31005-58488660,7115,30522,0,0,Sold,4/14/2016,77000,60,Bonaire,2001,320 Chadwyck Cir,31005,-83.64520264,32.57006073,1281,1281,sqft,2,3,0,0,0,0,One,0,0,0,0,SINGLE_FAMILY,Houston County
31005-103547363,7116,30522,0,0,Listed for sale,7/12/2021,24900,0,Bonaire,0,326 Wilsons Creek Bnd,31005,-83.61151886,32.55864716,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Houston County
31005-102959244,7117,30522,0,0,Listed for sale,7/12/2021,315000,127,Bonaire,2015,201 Wilsons Creek Bnd,31005,-83.60831451,32.55646896,2479,2479,Acres,3,5,0,1,0,1,2 Story or More,0,0,0,0,SINGLE_FAMILY,Houston County
31005-60187017,7118,30522,0,0,Listed for sale,7/11/2021,347900,124,Bonaire,2002,120 Gardenia Way,31005,-83.56932068,32.52516556,2811,2811,Acres,3,4,0,1,0,1,2 Story or More,1,0,0,0,SINGLE_FAMILY,Houston County
31005-2069644237,7119,30522,0,0,Listed for sale,7/10/2021,189900,102,Bonaire,1997,108 Saturn Ct #24,31005,-83.65542603,32.55897903,1861,1861,sqft,2,3,1861,1,0,1,One,0,0,0,0,SINGLE_FAMILY,Houston County
31005-49879210,7120,30522,0,0,Listed for sale,7/9/2021,189900,102,Bonaire,1997,108 Saturn Ct,31005,-83.65542603,32.55897903,1861,1861,sqft,2,3,0,1,0,1,One,0,0,0,0,SINGLE_FAMILY,Houston County
31005-103564334,7121,30522,0,0,Price change,7/9/2021,269900,112,Bonaire,2009,210 Charlotte Dr,31005,-83.61756134,32.54538345,2411,2411,sqft,3,4,0,1,0,1,2 Story or More,0,0,0,0,SINGLE_FAMILY,Houston County
31005-64979990,7122,30522,0,0,Listed for sale,7/9/2021,179900,110,Bonaire,2004,109 Langdon Ct,31005,-83.64531708,32.56673431,1641,1641,Acres,2,3,0,1,0,1,One,0,1,0,0,SINGLE_FAMILY,Houston County
31005-103586637,7123,30522,0,0,Listed for sale,7/8/2021,35000,0,Bonaire,0,216 Morgan Ranch Cir,31005,-83.60792542,32.53325272,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Houston County
31005-103571610,7124,30522,0,0,Listed for sale,7/8/2021,35000,0,Bonaire,0,214 Morgan Ranch Cir,31005,-83.60781097,32.53300476,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Houston County
31005-252386478,7125,25355,0,0,Listed for sale,7/8/2021,424000,140,Bonaire,2017,208 Rustic Live Oak Trl,31005,-83.60948944,32.52751923,3032,3032,Acres,3,3,3032,1,0,1,One,1,1,0,0,SINGLE_FAMILY,Houston County
31005-2069706008,7126,30522,0,0,Listed for sale,7/7/2021,232900,142,Bonaire,2021,509 Edgarton Way,31005,-83.59243774,32.56277084,1640,1640,Acres,2,3,0,1,0,1,One,0,0,1,0,SINGLE_FAMILY,Houston County
31005-80441532,7127,30522,0,0,Listed for sale,7/6/2021,360000,121,Bonaire,2007,106 Stratford Hills Dr,31005,-83.5848999,32.54216766,2965,2965,Acres,3,4,0,1,0,1,2 Story or More,1,1,0,0,SINGLE_FAMILY,Houston County
31005-49858599,7128,30522,0,0,Listed for sale,7/2/2021,194900,157,Bonaire,1956,2932 Moody Rd,31005,-83.62401581,32.5583725,1242,1242,Acres,3,4,1242,0,0,0,One,0,0,0,0,SINGLE_FAMILY,Houston County
31005-49859179,7129,30522,0,0,Price change,7/12/2021,335000,131,Bonaire,1986,3212 Moody Rd,31005,-83.62504578,32.53928375,2552,2552,Acres,3,4,0,1,0,1,One and One Half,0,0,0,0,SINGLE_FAMILY,Houston County
31005-49879758,7130,30522,0,0,Listed for sale,6/30/2021,210000,106,Bonaire,1992,104 Blarney Stone Ct,31005,-83.64413452,32.54741669,1977,1977,sqft,2,3,0,0,0,0,One,0,0,0,0,SINGLE_FAMILY,Houston County
31005-49863039,7131,30522,0,0,Listed for sale,6/26/2021,220000,103,Bonaire,1995,316 Greenview Ct,31005,-83.56247711,32.5367012,2145,2145,Acres,2,3,0,0,0,0,One,0,0,0,0,SINGLE_FAMILY,Houston County
31005-246038074,7132,30522,0,0,Price change,6/25/2021,70000,0,Bonaire,0,500 Carson Ct,31005,-83.56182098,32.51939011,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Houston County
31005-49861887,7133,30522,0,0,Listed for sale,6/16/2021,145000,0,Bonaire,0,100 2nd Ave,31005,-83.6136322,32.54283142,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Houston County
31005-49858762,7134,30522,0,0,Price change,7/12/2021,287500,95,Bonaire,1981,105 Julee Emilyn Dr,31005,-83.61585999,32.56183243,3033,3033,Acres,2,3,0,1,0,1,One,0,0,0,0,SINGLE_FAMILY,Houston County
31005-103570998,7135,30522,0,0,Listed for sale,6/9/2021,75000,0,Bonaire,0,404 Spiceberry Ct,31005,-83.59083557,32.5336647,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Houston County
31005-49878671,7136,30522,0,0,Price change,6/21/2021,94000,76,Bonaire,1989,638 Maplewood Dr,31005,-83.64638519,32.57370377,1241,1241,sqft,2,2,0,0,0,0,One,0,0,0,0,SINGLE_FAMILY,Houston County
31005-103519737,7137,27768,0,0,Price change,6/23/2021,25000,0,Bonaire,0,505 Lattice Bnd,31005,-83.65525055,32.56687164,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Houston County
31005-103531872,7138,27768,0,0,Price change,6/23/2021,23000,0,Bonaire,0,401 Lattice Bnd,31005,-83.65457153,32.56625366,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Houston County
31005-68116064,7139,30522,0,0,Price change,5/25/2021,489900,118,Bonaire,2004,123 Glenda Dr,31005,-83.56955719,32.52352905,4145,4145,Acres,4,5,0,1,0,1,2 Story or More,1,1,0,0,SINGLE_FAMILY,Houston County
30071-14778363,7289,53588,0,0,Listed for sale,7/13/2021,369900,0,Norcross,1981,5421 Goodwick Way,30071,-84.19192505,33.93093109,0,0,Acres,0,0,0,0,0,0,Two,0,0,0,0,MULTI_FAMILY,Gwinnett County
30071-14778942,7290,53588,0,0,Listed for sale,7/11/2021,275000,146,Norcross,1980,5392 Goodwick Way,30071,-84.19029236,33.9310379,1888,1888,Acres,2,3,1888,0,0,0,Two,0,0,0,0,SINGLE_FAMILY,Gwinnett County
30093-14774192,7291,53588,0,0,Listed for sale,7/10/2021,330000,0,Norcross,1970,5715 Singleton Rd,30093,-84.1879425,33.90868378,0,0,Acres,0,0,0,0,0,0,One,0,0,0,0,MULTI_FAMILY,Gwinnett County
30093-14776465,7292,53588,0,0,Listed for sale,7/10/2021,380000,0,Norcross,1971,1555 Pirkle Rd,30093,-84.1914978,33.91142273,0,0,Acres,0,0,0,0,0,0,Two,0,0,0,0,MULTI_FAMILY,Gwinnett County
30092-14793007,7293,42728,0,0,Listed for sale,7/10/2021,350000,179,Norcross,1981,3698 Creekstone Dr,30092,-84.23639679,33.965271,1953,1953,Acres,2,3,1953,1,2,1,One,0,0,0,0,SINGLE_FAMILY,Gwinnett County
30092-14788815,7294,42728,0,0,Listed for sale,7/9/2021,285000,168,Peachtree Corners,1982,6245 Windsor Trace Dr,30092,-84.23936462,33.95994186,1700,1700,sqft,3,2,1700,1,2,1,Three Or More,0,0,0,0,CONDO,Gwinnett County
